ID,Fecha,Tipo_Planta,Especie,Dataset,Epoca,Loss_Train,Loss_Val,Accuracy,Prediccion,Confianza,Correcta,Ubicacion,Temperatura,Humedad,Precision,Recall,F1_Score
991,2026-12-31,Herbacea,Solanum lycopersicum,Validation,23,0.104,0.103,0.887,Solanum lycopersicum,0.8,1,Bosque Sur,30.7,62.2,0.94,0.942,0.941
992,2026-05-24,Herbacea,Solanum lycopersicum,Train,19,0.204,0.304,0.828,Solanum lycopersicum,0.832,1,Cultivo Este,24.8,48.2,0.895,0.758,0.821
993,2025-02-26,Herbacea,Solanum lycopersicum,Validation,20,0.107,0.126,0.92,Solanum lycopersicum,0.838,1,Cultivo Este,26.1,44.4,0.976,0.837,0.901
994,2025-06-11,Herbacea,Solanum lycopersicum,Train,13,0.166,0.185,0.955,Hordeum vulgare,0.962,0,Bosque Norte,17.6,83.2,0.87,0.819,0.844
995,2026-11-22,Herbacea,Solanum lycopersicum,Test,28,0.194,0.154,0.948,Solanum lycopersicum,0.602,1,Bosque Norte,24.1,57.0,0.968,0.804,0.878
996,2026-06-06,Herbacea,Solanum lycopersicum,Train,5,0.202,0.31,0.848,Solanum lycopersicum,0.803,1,Bosque Norte,21.3,40.6,0.916,0.937,0.927
997,2025-09-08,Herbacea,Solanum lycopersicum,Train,6,0.234,0.234,0.812,Solanum lycopersicum,0.645,1,Jardin Botanico,24.9,53.7,0.919,0.88,0.899
998,2026-01-28,Herbacea,Solanum lycopersicum,Validation,9,0.132,0.275,0.916,Solanum lycopersicum,0.73,1,Cultivo Sur,28.9,72.4,0.877,0.872,0.875
999,2026-07-21,Herbacea,Solanum lycopersicum,Train,30,0.224,0.182,0.97,Solanum lycopersicum,0.919,1,Bosque Sur,24.7,52.6,0.9,0.753,0.82
1000,2026-11-03,Herbacea,Solanum lycopersicum,Test,18,0.124,0.219,0.83,Solanum lycopersicum,0.981,1,Cultivo Sur,12.7,86.6,0.861,0.855,0.858
